contigName	contigLen	totalAvgDepth	sorted_for_coverage.bam	sorted_for_coverage.bam-var
k141_3106	12773	61.1684	61.1684	3987.83
k141_12402	59925	57.3092	57.3092	2766.91
k141_8816	32700	46.8308	46.8308	1480.24
k141_2261	11011	38.2134	38.2134	1633.03
k141_4962	13601	40.0088	40.0088	470.236
k141_8817	1087	54.9168	54.9168	4150.93
k141_10118	37732	38.8318	38.8318	1151.78
k141_5150	1255	0.903167	0.903167	1.7379
k141_13404	8161	252.626	252.626	31397.4
k141_858	38840	48.8227	48.8227	1371.46
k141_8819	1093	6.80064	6.80064	12.9793
k141_7910	3565	34.3628	34.3628	211.924
k141_1307	14709	97.1727	97.1727	10377.8
k141_4966	1101	7.33859	7.33859	35.6642
k141_5151	1854	121.829	121.829	4753.81
k141_1592	10632	51.616	51.616	3571.28
k141_8820	1343	78.7142	78.7142	2084.74
k141_1084	11225	32.872	32.872	267.666
k141_861	1503	4.71027	4.71101	16.0843
k141_9915	84283	48.9983	48.9983	3248.9
k141_3330	9799	50.5159	50.516	1908.08
k141_12403	6077	100.769	100.769	7673.4
k141_11085	21482	48.7857	48.7857	4568.74
k141_11982	23679	140.697	140.697	6493.12
k141_9250	30663	49.6828	49.6828	3333.44
k141_13799	141389	61.0558	61.0558	5895.71
k141_14460	21596	265.472	265.472	123297
k141_6716	13670	131.275	131.275	30151.4
k141_3334	1193	204.335	204.335	14521.7
k141_14224	309640	68.1081	68.1081	7053.75
k141_4971	5365	143.388	143.388	16375.4
k141_11090	2260	7.86825	7.86825	58.0993
k141_6717	1131	159.409	159.409	6443.08
k141_13408	7864	29.2097	29.2097	108.123
k141_11092	2074	152.541	152.541	6259.83
k141_3109	11566	42.2462	42.2462	1605.76
k141_14461	3994	343.684	343.684	183368
k141_6722	1129	1.71399	1.71399	1.29644
k141_11360	26340	107.529	107.529	12873.5
k141_11094	1043	7.17805	7.17805	13.6263
k141_10404	40144	105.072	105.072	19118.4
k141_14462	1378	23.9536	23.9536	285.536
k141_1314	10082	145.384	145.384	128313
k141_13100	344501	85.2329	85.2329	10098.8
k141_2653	253516	65.2872	65.2872	7587.71
k141_6726	1725	3.19111	3.19111	5.87645
k141_4977	4872	88.5144	88.5144	3552.91
k141_11098	1137	34.6707	34.6707	95.6914
k141_2266	14721	61.1528	61.1528	4539.33
k141_13409	6745	72.625	72.6252	46178
k141_11099	1039	1.99325	1.99325	2.31527
k141_1951	41387	51.1302	51.1302	2886.27
k141_4981	1105	4.19895	4.2	7.4348
k141_10665	13719	53.6967	53.6967	3093.28
k141_10410	3553	42.7549	42.7549	1147.8
k141_862	12894	179.072	179.072	17562.9
k141_11102	1249	2.35578	2.35669	4.55212
k141_12862	21277	261.986	261.986	168918
k141_2267	3323	23.8884	23.8884	72.2877
k141_3546	18021	35.8547	35.8547	296.74
k141_13804	9119	229.682	229.682	64405.6
k141_11361	6920	50.4761	50.4761	907.085
k141_11103	1026	14.5137	14.5137	236.106
k141_1954	1038	1767.3	1767.3	5.64491e+06
k141_2268	1058	8.7467	8.7478	49.3907
k141_10413	1239	4.05785	4.05785	4.36339
k141_11363	1111	3.65036	3.65036	4.70886
k141_11104	1571	90.7959	90.7959	529.233
k141_10414	1264	4.55296	4.55296	13.0919
k141_13103	6361	63.4537	63.4537	1835.78
k141_7912	20039	58.3892	58.3892	2199.57
k141_864	3217	42.804	42.804	2532
k141_1315	9303	59.8553	59.8553	3041.42
k141_6306	26320	37.6758	37.6758	1386.07
k141_865	1049	3.6129	3.6129	7.7765
k141_11106	1989	5.77868	5.77868	32.5968
k141_7265	85172	51.7497	51.7497	3526.82
k141_2271	2939	306.101	306.101	461092
k141_8406	34913	243.563	243.563	61910.1
k141_11108	1526	5.48837	5.48837	29.9705
k141_13108	1414	139.911	139.911	18459.5
k141_13110	1042	3.94843	3.94843	4.77173
k141_5421	125541	42.3428	42.3428	4661.68
k141_11114	1246	16.5803	16.5803	117.975
k141_599	37926	167.977	167.977	30179.4
k141_5423	1492	5.54993	5.54993	35.7824
k141_867	6097	49.4895	49.4895	1506.16
k141_2654	15554	70.6994	70.6994	7325.31
k141_13114	1282	2.64488	2.64488	2.8941
k141_3737	190121	61.7782	61.7782	5817.64
k141_602	1191	4.53218	4.53218	4.09535
k141_8407	6746	6.63205	6.63205	36.48
k141_2656	1191	34.1739	34.1739	92.9035
k141_9925	1523	168.358	168.358	7007.67
k141_2657	1003	7.4197	7.4197	47.7181
k141_9926	1393	3.91392	3.91392	9.4475
k141_3110	21394	54.9551	54.9551	2742.4
k141_3740	1425	2.89176	2.89176	3.48122
k141_13115	3177	38.7932	38.7932	639.188
k141_4754	51695	168.118	168.118	15231.9
k141_3741	1596	51.6452	51.6452	413.305
k141_9762	31711	56.1216	56.1216	2896.92
k141_5425	5831	48.0817	48.0817	672.551
k141_3742	1017	30.5952	30.5952	482.504
k141_6730	18587	44.4121	44.4121	897.861
k141_8152	77457	121.466	121.466	35442.1
k141_4755	1666	1.53232	1.53232	1.894
k141_10415	16952	43.2984	43.2984	923.161
k141_9763	1782	60.095	60.095	1809.36
k141_7451	72293	74.2564	74.2564	9721.88
k141_1594	36508	40.631	40.631	7698.69
k141_6732	2784	5.29081	5.29081	40.4266
k141_13118	5552	39.2449	39.2449	409.551
k141_873	7569	35.9202	35.9202	873.816
k141_7453	2028	6330	6330	1.04948e+08
k141_3745	4687	3.71369	3.71369	11.4655
k141_9252	35082	51.5969	51.5969	4419.66
k141_874	1184	1.7089	1.7089	2.78934
k141_9927	9862	60.9686	60.9686	2944.55
k141_5427	7224	53.5061	53.5061	1549.24
k141_13120	2336	3.02013	3.02013	7.10258
k141_9253	2266	47.1441	47.1441	255.661
k141_2659	12035	68.4555	68.4555	3180.69
k141_9254	1266	2.53495	2.53495	7.25165
k141_4761	6837	51.8524	51.8524	1009.73
k141_9255	1010	3.0314	3.0314	4.99436
k141_10120	47068	60.0262	60.0262	5007.66
k141_3114	11611	106.815	106.815	22172.8
k141_2274	21863	201.513	201.513	50132.5
k141_881	1791	3.59781	3.59781	7.27111
k141_4764	1154	2.01494	2.01594	2.15328
k141_14226	37750	37.6487	37.6487	1959.29
k141_1316	25814	64.1478	64.1478	11063.1
k141_10122	1066	9.6714	9.6714	33.6875
k141_12404	43285	126.2	126.2	15386.3
k141_3117	1742	11.2776	11.2776	93.6003
k141_12866	3211	82.2012	82.2012	5209.84
k141_2275	2248	3.70305	3.70305	11.7129
k141_12405	1669	4.43581	4.43581	6.5359
k141_9262	1246	43.7254	43.7254	237.529
k141_2661	6037	32.4277	32.4277	475.887
k141_3118	1689	406.167	406.167	98588.4
k141_2277	1626	4.4126	4.4126	7.34351
k141_3335	43686	182.338	182.338	60367.8
k141_12408	1462	8367.29	8367.29	1.25612e+08
k141_1317	4993	44.853	44.853	2693.15
k141_2279	1034	2.8767	2.8767	3.48535
k141_7266	29528	96.5744	96.5744	9360.47
k141_7454	13023	37.6793	37.6794	1246.72
k141_9765	15108	66.2355	66.2355	1104.2
k141_2280	1095	6.01481	6.01481	48.6991
k141_12409	1427	12.1605	12.1605	102.873
k141_12680	133742	64.3698	64.3698	6577.78
k141_12875	3080	276.933	276.933	56369.5
k141_7268	1073	2.61213	2.61213	7.91444
k141_2429	61673	115.755	115.755	21215.4
k141_10672	4643	50.3154	50.3154	1710.27
k141_10417	20305	34.992	34.992	790.767
k141_9768	1357	2.21624	2.21707	4.17174
k141_3336	6296	37.9971	37.9971	642.455
k141_9266	7612	40.1076	40.1076	929.026
k141_10674	4783	42.5733	42.5733	1373.01
k141_2431	5104	147.079	147.079	8355.24
k141_2281	7444	153.808	153.808	111483
k141_7275	3987	23.9333	23.9333	201.063
k141_8821	58191	108.614	108.614	27113.4
k141_3342	1191	2.42843	2.42843	4.4586
k141_603	30716	98.5183	98.5183	6735.89
k141_8153	27271	101.659	101.659	11044.2
k141_4982	45863	42.8446	42.8446	3297.15
k141_9064	93940	57.6405	57.6405	3899.86
k141_3343	1368	171.811	171.811	7447.93
k141_8154	1093	14.1813	14.1813	55.0147
k141_2433	2955	134.034	134.034	86610.5
k141_7278	2645	3.53627	3.53627	5.6762
k141_2434	2652	34.4968	34.4968	479.209
k141_9268	6548	101.431	101.431	10431.3
k141_7280	1087	6.52401	6.52401	29.0874
k141_12264	114386	62.4333	62.4333	6851.55
k141_1770	90477	40.4309	40.4309	1844.69
k141_3345	4197	284.318	284.318	40782.4
k141_2663	17627	278.179	278.179	39850.7
k141_4983	5538	39.1772	39.1772	2171.25
k141_8411	36842	46.004	46.004	1724.26
k141_8412	1119	7.40867	7.40867	29.3742
k141_883	20922	35.3743	35.3743	832.343
k141_1773	1757	229.854	229.854	23681.2
k141_8414	1158	2.43651	2.43651	4.39115
k141_884	1267	3.30618	3.30618	4.46354
k141_2664	2994	3.84318	3.84318	7.83893
k141_4986	1469	63.5686	63.5686	798.531
k141_12265	4299	116.898	116.898	17740.1
k141_4765	25402	264.593	264.593	85590.7
k141_10418	15559	167.491	167.491	34084.6
k141_1775	1807	129.258	129.259	16678.6
k141_13807	30069	155.996	155.996	47193.7
k141_10420	1046	39.9319	39.9319	281.627
k141_888	1527	2.67102	2.67102	7.59444
k141_9928	10286	47.217	47.217	943.188
k141_609	2807	185.378	185.378	12376.1
k141_8164	8060	52.4703	52.4703	1068.93
k141_6985	85539	94.2578	94.2578	21764.3
k141_12681	22036	163.206	163.206	44157.1
k141_10423	2319	46.0244	46.0244	867.709
k141_9067	13452	53.5477	53.5477	11126
k141_9770	18602	112.475	112.475	10504.9
k141_8416	1090	2.32021	2.32021	3.45538
k141_6986	1377	4.82478	4.82478	8.33549
k141_5820	104105	62.732	62.732	10582.6
k141_9771	1080	5.11505	5.11505	10.821
k141_9070	1071	3.83062	3.83062	7.80171
k141_5821	1373	2049.99	2049.99	2.85556e+07
k141_9936	1058	7.56718	7.56718	18.9801
k141_12683	2160	4.54776	4.54776	11.326
k141_9071	1058	6.05837	6.05837	51.2082
k141_9772	1418	2.15931	2.15931	2.887
k141_11118	52972	228.642	228.642	59982.3
k141_2435	15079	118.348	118.348	10103.3
k141_6991	1610	33.0384	33.039	677.265
k141_10676	21014	27.3749	27.3749	559.15
k141_9937	2494	91.8665	91.8665	3557.52
k141_6307	57923	110.255	110.255	19292.6
k141_12411	28159	46.4811	46.4811	878.842
k141_9774	2139	29.7783	29.7783	78.8424
k141_6012	87742	5.58076	5.58076	93.6037
k141_2439	2069	43.6978	43.6978	220.491
k141_11120	3753	25.1971	25.1971	368.476
k141_11495	186252	79.8523	79.8523	10958.1
k141_610	9656	79.4571	79.4571	3309.11
k141_1595	47221	64.7465	64.7465	5275.08
k141_6993	3415	49.8101	49.8101	710.372
k141_6015	1234	15.8487	15.8487	1014.15
k141_1596	1970	4.96154	4.96154	25.2026
k141_11122	3335	155.905	155.905	35808.8
k141_12877	23145	205.685	205.685	38710.6
k141_9776	6948	158.8	158.8	7899.52
k141_12880	1057	2.74421	2.74421	8.18623
k141_6309	8028	48.3086	48.3086	1917.48
k141_12881	1222	24.8993	24.8993	110.929
k141_10677	10380	50.623	50.623	3927.48
k141_10424	15825	100.232	100.232	6577.42
k141_6311	1025	6.58171	6.58171	26.7517
k141_3346	24756	44.7331	44.7331	1339.28
k141_9778	1493	3.035	3.035	4.97124
k141_10680	1155	3.87164	3.87164	15.3849
k141_2442	1685	7.76743	7.76743	22.5958
k141_13809	1230	1.70463	1.70463	2.99794
k141_4987	6205	136.91	136.91	18326.1
k141_6016	8275	32.2572	32.2572	404.375
k141_9779	1009	63.44	63.44	634.561
k141_2444	1271	6.88938	6.88938	58.8378
k141_6314	3236	2.52041	2.52041	5.00558
k141_3348	4822	3031.39	3031.39	5.00811e+07
k141_4988	4866	91.5464	91.5466	3987.04
k141_6545	121803	82.9802	82.9802	8767.05
k141_3349	1153	6.25424	6.25424	20.4173
k141_6020	3780	5.14518	5.14518	18.8647
k141_4989	1448	111.094	111.094	3273.2
k141_1318	49695	4.09611	4.09613	16.5894
k141_13811	6374	47.6364	47.6364	738.834
k141_12882	11514	236.916	236.916	113824
k141_10682	9037	124.15	124.15	18793.9
k141_13813	1476	5.60407	5.60407	5.80914
k141_12412	20183	76.5166	76.5166	13685.3
k141_2667	32892	155.998	155.998	45767.2
k141_7916	58758	46.038	46.038	10768.2
k141_1597	18048	49.3084	49.3084	1460.3
k141_6547	1728	397.803	397.803	772065
k141_2669	1056	507.82	507.82	6890.14
k141_3120	54152	58.0717	58.0717	6815.13
k141_8165	32180	4.78942	4.78942	21.1114
k141_3121	1009	9.44121	9.44121	51.1278
k141_7918	1339	2.24138	2.24138	4.64454
k141_4990	7369	60.5778	60.5778	4977.36
k141_8596	247907	70.0341	70.0341	8207.93
k141_1779	32460	192.156	192.156	47571.3
k141_3122	1491	3.95377	3.95377	11.2621
k141_1598	3491	26.0431	26.0431	122.003
k141_3123	1195	15.0861	15.0861	67.4849
k141_2282	47662	235.236	235.236	126685
k141_11498	25397	78.2156	78.2156	3573.16
k141_12684	29942	39.9331	39.9331	1188.91
k141_1955	95229	5.16314	5.16314	28.4778
k141_12267	41242	198.643	198.643	39750.9
k141_4766	40728	192.46	192.46	68731.8
k141_12685	1058	2.24119	2.24119	4.57792
k141_11125	23348	43.1578	43.1578	828.083
k141_8420	27887	45.1613	45.1613	2555.56
k141_13814	8322	60.3461	60.3461	1041.98
k141_1601	2818	45.4711	45.4711	746.649
k141_5438	66920	46.3194	46.3194	3483.94
k141_5626	180762	59.1518	59.1518	4054.94
k141_8421	1801	41.0024	41.0024	214.109
k141_4770	1050	22.7667	22.7667	565.321
k141_6549	9027	46.2819	46.2819	1622.43
k141_5627	1585	40.9909	40.9909	220.592
k141_1781	7345	184.627	184.627	61377.6
k141_8422	2397	95.7566	95.7566	3067.11
k141_12268	4693	424.73	424.73	263698
k141_6550	1150	85.081	85.081	2619.6
k141_11499	6975	111.809	111.809	7800.99
k141_8599	2496	25.769	25.769	94.5924
k141_8424	1089	78.803	78.803	2356.06
k141_13562	166564	63.2506	63.2506	5030.58
k141_1782	2148	31.0601	31.0601	79.4292
k141_7919	11174	53.5043	53.5043	3795.11
k141_8425	1029	31.1354	31.1354	361.973
k141_8603	1002	16.6655	16.6655	61.1655
k141_10427	27879	74.4355	74.4356	3894.67
k141_13816	8412	146.587	146.587	16118.5
k141_3350	21925	38.6385	38.6385	1040.09
k141_10124	75719	58.6267	58.6267	9785.42
k141_14228	73063	81.1702	81.1702	12525.3
k141_2284	12668	51.8243	51.8243	1530.06
k141_4772	9550	131.393	131.393	51230.3
k141_14229	1207	2.49763	2.49763	2.60818
k141_10428	4279	41.474	41.474	459.707
k141_1783	6229	35.7709	35.7709	457.685
k141_13564	1674	8.55118	8.55118	85.4446
k141_6552	8645	52.3114	52.3114	1239.13
k141_12686	13306	51.276	51.276	1930.9
k141_9783	28485	42.3112	42.3112	1005.31
k141_14231	1894	280.922	280.922	45241.1
k141_10431	1178	3.79572	3.79572	4.32042
k141_6553	2075	47.6234	47.6234	860.199
k141_9786	1065	4.6776	4.6776	4.2559
k141_4780	1256	28.1383	28.1383	88.1754
k141_12689	1472	2.99773	2.99773	3.00605
k141_8428	9600	173.9	173.9	34730.7
k141_8167	22482	37.2053	37.2053	759.388
k141_13121	88341	106.549	106.549	17218.3
k141_3130	16314	100.603	100.603	6206.85
k141_7458	71806	56.8809	56.8809	6469.36
k141_5822	50426	104.567	104.567	19386.2
k141_10433	2101	4.694	4.694	15.2638
k141_4783	1176	2.28558	2.28558	2.92422
k141_13566	4952	223.034	223.034	7569.86
k141_13122	1175	78.9415	78.9415	1678.12
k141_12691	1128	1.22699	1.22699	1.60246
k141_9788	2333	2.4022	2.4022	4.41103
k141_8430	1574	6.57654	6.57654	28.5141
k141_6994	44918	71.5763	71.5763	10022.4
k141_4785	1304	3.03986	3.03986	3.34622
k141_611	31793	57.8282	57.8282	3367.58
k141_12884	29235	65.2712	65.2712	5752.19
k141_11507	12215	48.1687	48.1687	6977.03
k141_13124	1709	4.99294	4.99294	8.81966
k141_4786	1252	4.10254	4.10254	38.2031
k141_13571	1033	6.68856	6.68856	27.4891
k141_6996	2052	9.6388	9.6388	60.4675
k141_12697	1085	12.6043	12.6043	147.432
k141_614	1337	82.4785	82.4785	6628.09
k141_8435	1340	3.47059	3.47059	8.81958
k141_10689	6385	55.4393	55.4393	1663.85
k141_4787	3070	59.2442	59.2442	3425.11
k141_8437	1099	7.82613	7.82613	29.5171
k141_9790	4974	45.8505	45.8505	1215.85
k141_6026	25727	195.913	195.913	107354
k141_615	3254	53.7171	53.7171	1015.33
k141_4788	2517	20.7368	20.7368	494.136
k141_9792	1315	5.07897	5.07897	8.69989
k141_8440	1938	4293.2	4293.2	2.70983e+07
k141_11983	130375	52.1335	52.1335	3459.05
k141_4789	1465	497.776	497.776	533223
k141_6320	16491	128.095	128.095	15644.3
k141_13128	5800	87.0051	87.0051	10411.3
k141_8442	1399	2.82146	2.82146	5.78783
k141_10690	5752	90.6676	90.6676	7899.96
k141_11986	1054	2.73783	2.73783	4.22024
k141_6554	13169	33.339	33.339	242.305
k141_2670	35426	39.3251	39.3251	1303.78
k141_8443	1284	1.29012	1.29012	1.80722
k141_1957	30106	89.0254	89.0254	6835.89
k141_9794	3415	5493.41	5493.41	1.98722e+08
k141_6036	1044	2.44631	2.44631	3.19702
k141_890	65424	199.507	199.507	62483.9
k141_6324	1181	3.09505	3.09505	7.45503
k141_6556	1781	2.56714	2.56714	5.31194
k141_4793	2496	22.246	22.246	86.3836
k141_6325	1139	2.28716	2.28716	3.05713
k141_9795	1619	117.843	117.843	1089.57
k141_6557	1200	1.95619	1.95619	4.21733
k141_1961	1080	3.91613	3.91613	8.07907
k141_13130	5097	16.335	16.335	328.232
k141_10126	23951	125.403	125.403	10561.1
k141_3131	17177	213.097	213.097	20037
k141_9796	4048	50.6916	50.6916	1223.54
k141_3132	2123	633.446	633.446	414842
k141_5441	35302	58.5886	58.5886	9022.75
k141_1963	5510	42.9382	42.9382	1190.12
k141_3351	27530	200.3	200.3	26871.4
k141_3136	1473	6.65079	6.65079	54.692
k141_3352	1156	2.94135	2.94135	6.78161
k141_10694	9927	145.734	145.734	1.13448e+06
k141_3353	1465	2.18327	2.18327	3.86516
k141_10437	22865	46.5208	46.5208	5032.73
k141_14232	25779	35.5721	35.5721	364.806
k141_8604	34355	115.735	115.735	12838.5
k141_13132	8532	68.0625	68.0625	3658.15
k141_9804	3221	40.3084	40.3084	554.946
k141_5443	4864	185.515	185.515	23036.9
k141_3356	1851	161.389	161.389	11889.4
k141_3137	5548	43.3407	43.3407	2782.76
k141_3359	1099	3.81665	3.81665	7.60777
k141_3360	1469	7.08036	7.08036	34.6005
k141_13133	6249	587.047	587.047	2.96579e+06
k141_1085	152142	71.6045	71.6045	9926.25
k141_14233	8866	157.023	157.023	25083.2
k141_3362	2150	48.399	48.399	1577.83
k141_1786	35826	115.029	115.029	13529.9
k141_4799	18725	5.92328	5.92328	110.472
k141_10128	15869	120.564	120.564	13165.8
k141_7459	32908	61.695	61.695	3637.82
k141_13817	40734	62.722	62.722	19699.6
k141_2893	274834	62.5035	62.5035	5502.29
k141_9810	6323	69.3222	69.3222	7968.28
k141_2894	1082	3.98176	3.98176	9.37777
k141_1089	1706	1.8946	1.8946	3.01655
k141_5628	49299	36.5008	36.5008	921.704
k141_8445	24259	68.0963	68.0963	6384.79
k141_12699	28872	104.219	104.219	10774
k141_7460	2125	52.0522	52.0522	1302.5
k141_12700	1076	69.0011	69.0011	1371.87
k141_2897	2208	17458.5	17458.5	3.05271e+08
k141_3363	7315	46.6525	46.6525	2257.17
k141_2899	1452	1.34409	1.34409	2.92381
k141_891	27361	83.8518	83.8518	19407.3
k141_8171	40162	54.9684	54.9684	3789.23
k141_1090	5547	176.719	176.719	19082
k141_2671	31270	157.276	157.276	42128
k141_6037	22796	120.26	120.26	14808.5
k141_2901	1272	3.44118	3.44207	4.79463
k141_10695	18167	35.069	35.069	546.335
k141_2672	1514	164.552	164.552	13277.9
k141_4800	6880	34.1013	34.1013	619.272
k141_6997	39484	42.5584	42.5585	4088.91
k141_4801	1112	2.15177	2.15177	2.57217
k141_2673	1720	4.11783	4.11783	8.40104
k141_1319	29409	196.588	196.588	38467
k141_10129	11838	71.8539	71.8539	3758.33
k141_897	2614	64.5012	64.5012	1784.98
k141_10696	2997	32.0555	32.0555	184.493
k141_898	1417	6.10024	6.10024	31.5089
k141_1321	2567	212.414	212.414	22129.4
k141_7461	10284	47.4387	47.4387	861.171
k141_899	1332	1.40863	1.40863	2.13687
k141_617	21587	115.035	115.035	18382.7
k141_8448	11478	98.3844	98.3844	27215.7
k141_1322	1257	1812.19	1812.19	7.57315e+06
k141_8822	113847	45.7405	45.7405	10399.6
k141_8449	1295	2.77729	2.77729	2.59109
k141_6040	6587	474.514	474.514	7.96607e+06
k141_618	1696	4.62743	4.62743	6.89404
k141_9943	90368	69.584	69.584	4899.93
k141_10697	4822	113.015	113.015	9029.17
k141_1091	9311	55.7445	55.7445	3004.26
k141_13134	21934	228.637	228.637	51574.7
k141_10699	1096	14.426	14.426	40.886
k141_619	2086	410.787	410.787	50488.7
k141_2675	7701	42.8304	42.8304	653.271
k141_9946	1487	7.68063	7.68063	52.9423
k141_13136	1283	4.99294	4.99294	9.61476
k141_8824	3232	3.65347	3.65347	8.6251
k141_10442	29280	50.1795	50.1795	4385.65
k141_1092	3279	43.0396	43.0396	177.14
k141_7462	6792	52.5668	52.5668	2659.53
k141_8826	1377	45.0864	45.0864	172.876
k141_10443	1676	5.03932	5.03932	13.0306
k141_9950	1131	2.32518	2.32518	2.13395
k141_3138	27988	62.0996	62.0996	2373.51
k141_11510	34909	183.967	183.967	48759.6
k141_12702	18157	44.9365	44.9365	1572.82
k141_9074	107122	49.4964	49.4964	2883.92
k141_10446	1146	11.8645	11.8645	22.2359
k141_3140	1543	1.67552	1.67552	2.21935
k141_11366	159319	90.9355	90.9355	20978.7
k141_1094	3189	122.567	122.567	5956.17
k141_9952	2182	3.24065	3.24065	3.60778
k141_6046	2601	60.9625	60.9625	7503.81
k141_11126	73255	93.3513	93.3513	17036
k141_3746	109622	40.6687	40.6687	1524.57
k141_621	5793	294.286	294.286	112818
k141_14238	23263	48.6139	48.6139	820.344
k141_10447	1896	2.71592	2.71592	5.6981
k141_9953	1120	6.90103	6.90103	24.1801
k141_3142	1507	25.8158	25.8158	414.766
k141_3143	1274	2.78292	2.78292	3.70707
k141_8605	36965	113.491	113.491	12118.5
k141_9954	1948	2.92825	2.92825	5.85506
k141_10131	16428	47.5855	47.5855	2284.35
k141_9079	1213	5.26717	5.26717	18.8401
k141_1323	1294	4.74301	4.74301	16.7388
k141_9269	128223	66.7076	66.7076	6099.68
k141_14077	270980	62.9191	62.9191	6339.95
k141_11368	3924	24.3079	24.3079	212.011
k141_9080	1162	2.22431	2.22431	1.82005
k141_10132	1482	6.92943	6.92943	23.0303
k141_1325	1037	10.2807	10.2807	48.9968
k141_4229	243733	90.972	90.972	18328.8
k141_6999	20366	40.9477	40.9477	882.026
k141_14464	177256	92.9694	92.9694	13385.6
k141_8612	1016	4.59353	4.59353	4.03805
k141_3550	144099	95.5019	95.5019	17999.8
k141_901	16316	40.6211	40.6211	404.577
k141_1095	6841	58.4868	58.4868	1905.7
k141_10137	2336	37.6391	37.6391	744.959
k141_9082	3925	38.4419	38.4419	497.456
k141_13822	14597	37.3349	37.3349	399.084
k141_14241	8471	49.044	49.044	3091.73
k141_906	1307	2.879	2.87986	4.59538
k141_1096	3486	206.838	206.838	14043.6
k141_11369	5687	44.1945	44.1945	1634.06
k141_13823	1379	2.38975	2.38975	2.39927
k141_11370	1285	0.697797	0.697797	0.523229
k141_7001	5617	35.514	35.514	997.319
k141_9955	9850	167.896	167.896	8666.87
k141_1964	53087	61.2012	61.2012	3814.13
k141_11372	1247	4.81313	4.81313	19.4641
k141_9519	210603	62.3226	62.3226	4711.42
k141_3555	6050	46.1858	46.1858	1314.91
k141_2676	21086	201.635	201.635	42561.4
k141_9271	10535	48.8455	48.8455	2238.78
k141_7002	4965	156.952	156.952	591012
k141_9522	1086	5.38034	5.38034	4.12472
k141_9523	1040	2.85056	2.85056	5.85279
k141_14242	7407	298.512	298.512	94409.7
k141_11373	4278	129.32	129.32	11037.3
k141_2679	2132	321.774	321.774	75027.7
k141_7003	3402	35.8788	35.8788	188.575
k141_11375	1552	11.495	11.495	47.4824
k141_7920	93867	58.7957	58.7957	8099.52
k141_9959	6936	123.145	123.145	7492.97
k141_2680	3045	4.60415	4.60415	9.10869
k141_14465	14038	90.5766	90.5766	4161.65
k141_9529	2346	2.29736	2.29736	2.42404
k141_11376	2494	56.2918	56.2918	652.822
k141_7006	2266	5.57278	5.57278	40.5914
k141_9530	1821	50.5649	50.5649	564.872
k141_10879	248392	4.07899	4.07899	17.726
k141_14468	2082	70.5642	70.5642	585.757
k141_1327	12968	176.3	176.3	23662.1
k141_7008	1090	247.47	247.47	11912.3
k141_13824	14080	43.6925	43.6925	1281.77
k141_11127	25734	43.5734	43.5734	1069.62
